sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,activation_information,bid,cbid,code,color,computer_manufacturers,contrast_ratio,cost,country_of_manufacture,country_orgin,cpu_speed,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,delivery,delivery_included,description,dimension,em_deal,em_featured,em_hot,em_label_bestseller,em_label_new,em_label_saleoff,enable_googlecheckout,finish,gallery,gender,gift_message_available,harddrive_speed,hardrive,has_options,height,image,image_label,in_depth,length,manufacturer,max_resolution,media_gallery,megapixels,memory,meta_description,meta_keyword,meta_title,minimal_price,model,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,offer_type,options_container,page_layout,price,processor,qty_in_pack,ram_size,required_options,response_time,room,sales_notes,screensize,shape,shirt_size,shoe_size,shoe_type,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,type_prefix,updated_at,url_key,url_path,vendor_code,visibility,weight,width,yml_export,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
514112013,,Default,simple,CBX by Cybex ,Root Catalog,base,,,,4250183795453,,,,,,,,2013-12-03 10:55:03,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.57,/a/4/a43bd0e85d9a06e8c8f434bce816daa2.jpg,,,0.62,Cybex,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Solution Rumba Red,,,vendor.model,Блок после информационной колонки,,4620.0000,,2,,0,,,,,,,,,,/a/4/a43bd0e85d9a06e8c8f434bce816daa2.jpg,,,,,1,2,/a/4/a43bd0e85d9a06e8c8f434bce816daa2.jpg,,,2014-03-30 14:04:20,solution-rumba-red,solution-rumba-red.html,,1,13.1000,0.44,0,8.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/a/4/a43bd0e85d9a06e8c8f434bce816daa2.jpg,,1,0
,,Default,simple,CBX by Cybex /Автокресла,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла/CBX by Cybex/Solution,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,Автокресла/Группа 2/3 (15-36кг),Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cozy DOU 2 in 1Navy,,Default,simple,Коляски,Root Catalog,base,,,,4710743639622,,,,,,,,2013-12-03 10:55:06,,,,,,0,"<p><strong><span style=""color: #3366ff;""><span style=""font-family: verdana, geneva;""><span><span>Коляска для двойни Cozy DOU 2 в 1</span></span></span></span></strong></p>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">Детская коляска для двойни 2 в 1 Cozy Dou &mdash; новый товар на рынке России. Покупая такую коляску, Вы будете одними из немногих обладателей этого товара. </span></span></span><strong><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;""><span>Cozy Dou</span></span></span></span></strong><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;""> может использоваться с первых дней жизни малышей и до тех пор, пока им не исполнится 3- 3,5 года. И люльки, и прогулочные блоки очень гармонично смотрятся на шасси. Благодаря передним поворотным колесам коляска очень маневренна.</span></span></span><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /></span></span></span><strong><span style=""color: #3366ff;""><span style=""font-family: verdana, geneva;""><span><span>В комплекте:</span></span></span></span></strong><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /></span></span></span><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">рама</span></span></span><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /></span></span></span><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">2 люльки</span></span></span><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /></span></span></span><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">2 прогулочных блока</span></span></span><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /></span></span></span><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">2 чехла на ножки</span></span></span></p>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">2 дождевика</span></span></span><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /><br /></span></span></span><strong><span style=""color: #3366ff;""><span style=""font-family: verdana, geneva;""><span><span>Основные характеристики коляски Cozy Dou 2 в 1:</span></span></span></span></strong><span style=""color: #636363;""><span style=""font-family: Verdana;""><span><br /></span></span></span><strong><span style=""color: #3366ff;""><span style=""font-family: verdana, geneva;""><span><span>Люлька:</span></span></span></span></strong></p>
<ul>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">люльки Вы легко установите на шасси;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">каркасные люльки просторны, детям в них будет удобно;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">капюшон люльки складывается;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">обивка люльки легко чистится;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">в колясках малышей можно катать до 6 месяцев;</span></span></span></p>
</li>
</ul>
<p><strong><span style=""color: #3366ff;""><span style=""font-family: verdana, geneva;""><span><span>Прогулочные блоки:</span></span></span></span></strong></p>
<ul>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">устанавливаются в двух положениях. До года сиденье можно поставить &laquo;лицом к маме&raquo;, а когда ребенок подрастет, сиденье можно поставить &laquo;по ходу движения&raquo;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">широкие и просторные сиденья;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">дети пристегиваются в коляске пятиточечными ремнями безопасности с мягкими плечевыми накладками;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">обивка крепится к раме на липучках;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">спинка сиденья регулируется в 3- положениях;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">имеется горизонтальное положение;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">подножка в прогулочных блоках регулируется, обеспечивая комфортное положение ножек ребенка;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">бампер у прогулочного блока может сниматься;</span></span></span></p>
</li>
</ul>
<p><strong><span style=""color: #3366ff;""><span style=""font-family: verdana, geneva;""><span><span>Шасси:</span></span></span></span></strong></p>
<ul>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">рама полуавтомат, складывается без каких либо усилий. В сложенном виде занимает мало места. Механизм складывания &ndash; &laquo;книжка&raquo;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">облегченная алюминиевая рама;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">ручка эргономичной формы регулируется по высоте под рост родителей;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">колеса разного диаметра, на металлических подшипниках, для плавного хода;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">передние колеса могут вращаться на 360 гр, колеса легко фиксируются;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">на шасси имеются корзины для покупок , к ним легко подобраться, ничего не будет мешать.;</span></span></span></p>
</li>
</ul>
<p><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /></span></span></span><strong><span style=""color: #3366ff;""><span style=""font-family: verdana, geneva;""><span><span>Размеры:</span></span></span></span></strong><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /></span></span></span><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">Ширина шасси: 78 см</span></span></span><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /></span></span></span><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">Размеры шасси в сложенном виде:80х80х24</span></span></span><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /></span></span></span><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">Размеры шасси в разложенном виде:78х88х106</span></span></span><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /></span></span></span><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">Вес коляски с прогулочными блоками: 21,8 кг</span></span></span><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /></span></span></span><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">Вес шасси с колесами:13 кг</span></span></span><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /></span></span></span><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">Внешние размеры люльки: 79х62х43 см</span></span></span><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /></span></span></span><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">Внутренние размеры люльки: 75х30 см</span></span></span></p>",,0,0,0,0,0,0,1,,,,,,,0,30,/e/4/e4c38b2a27bd51695d0a76529b61efd0.jpg,,,85,Cozy,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Коляска для двойни Cozy DOU 2 в 1 Navy,,,vendor.model,Блок после информационной колонки,,22500.0000,,1,,0,,,,,,,,,"Детская коляска для двойни 2 в 1 Cozy Dou — новый товар на рынке России. Покупая такую коляску, Вы будете одними из немногих обладателей этого товара. Cozy Dou может использоваться с первых дней жизни малышей и до тех пор, пока им не исполнится 3- 3,5 года. И люльки, и прогулочные блоки очень гармонично смотрятся на шасси. Благодаря передним поворотным колесам коляска очень маневренна.",/e/4/e4c38b2a27bd51695d0a76529b61efd0.jpg,,,,,1,2,/e/4/e4c38b2a27bd51695d0a76529b61efd0.jpg,,,2014-04-03 13:38:01,koljaska-dlja-dvojni-cozy-dou-2-v-1-navy,koljaska-dlja-dvojni-cozy-dou-2-v-1-navy.html,,1,13.1000,80,0,18.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/e/4/e4c38b2a27bd51695d0a76529b61efd0.jpg,,1,0
,,Default,simple,Коляски/Для двойни,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cozy DOU 2 в 1 Red,,Default,simple,Коляски/Для двойни,Root Catalog,base,,,,4710743639615,,,,,,,,2013-12-03 10:55:08,,,,,,0,"<p><strong><span style=""color: #3366ff;""><span style=""font-family: verdana, geneva;""><span><span>Коляска для двойни Cozy DOU 2 в 1 Red</span></span></span></span></strong></p>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">Детская коляска для двойни 2 в 1 Cozy Dou &mdash; новый товар на рынке России. Покупая такую коляску, Вы будете одними из немногих обладателей этого товара. </span></span></span><strong><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;""><span>Cozy Dou</span></span></span></span></strong><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;""> может использоваться с первых дней жизни малышей и до тех пор, пока им не исполнится 3- 3,5 года. И люльки, и прогулочные блоки очень гармонично смотрятся на шасси. Благодаря передним поворотным колесам коляска очень маневренна.</span></span></span><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /></span></span></span><strong><span style=""color: #3366ff;""><span style=""font-family: verdana, geneva;""><span><span>В комплекте:</span></span></span></span></strong><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /></span></span></span><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">рама</span></span></span><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /></span></span></span><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">2 люльки</span></span></span><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /></span></span></span><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">2 прогулочных блока</span></span></span><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /></span></span></span><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">2 чехла на ножки</span></span></span></p>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">2 дождевика</span></span></span><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /><br /></span></span></span><strong><span style=""color: #3366ff;""><span style=""font-family: verdana, geneva;""><span><span>Основные характеристики коляски Cozy Dou 2 в 1:</span></span></span></span></strong><span style=""color: #636363;""><span style=""font-family: Verdana;""><span><br /></span></span></span><strong><span style=""color: #3366ff;""><span style=""font-family: verdana, geneva;""><span><span>Люлька:</span></span></span></span></strong></p>
<ul>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">люльки Вы легко установите на шасси;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">каркасные люльки просторны, детям в них будет удобно;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">капюшон люльки складывается;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">обивка люльки легко чистится;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">в колясках малышей можно катать до 6 месяцев;</span></span></span></p>
</li>
</ul>
<p><strong><span style=""color: #3366ff;""><span style=""font-family: verdana, geneva;""><span><span>Прогулочные блоки:</span></span></span></span></strong></p>
<ul>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">устанавливаются в двух положениях. До года сиденье можно поставить &laquo;лицом к маме&raquo;, а когда ребенок подрастет, сиденье можно поставить &laquo;по ходу движения&raquo;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">широкие и просторные сиденья;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">дети пристегиваются в коляске пятиточечными ремнями безопасности с мягкими плечевыми накладками;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">обивка крепится к раме на липучках;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">спинка сиденья регулируется в 3- положениях;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">имеется горизонтальное положение;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">подножка в прогулочных блоках регулируется, обеспечивая комфортное положение ножек ребенка;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">бампер у прогулочного блока может сниматься;</span></span></span></p>
</li>
</ul>
<p><strong><span style=""color: #3366ff;""><span style=""font-family: verdana, geneva;""><span><span>Шасси:</span></span></span></span></strong></p>
<ul>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">рама полуавтомат, складывается без каких либо усилий. В сложенном виде занимает мало места. Механизм складывания &ndash; &laquo;книжка&raquo;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">облегченная алюминиевая рама;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">ручка эргономичной формы регулируется по высоте под рост родителей;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">колеса разного диаметра, на металлических подшипниках, для плавного хода;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">передние колеса могут вращаться на 360 гр, колеса легко фиксируются;</span></span></span></p>
</li>
<li>
<p><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">на шасси имеются корзины для покупок , к ним легко подобраться, ничего не будет мешать.;</span></span></span></p>
</li>
</ul>
<p><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /></span></span></span><strong><span style=""color: #3366ff;""><span style=""font-family: verdana, geneva;""><span><span>Размеры:</span></span></span></span></strong><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /></span></span></span><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">Ширина шасси: 78 см</span></span></span><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /></span></span></span><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">Размеры шасси в сложенном виде:80х80х24</span></span></span><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /></span></span></span><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">Размеры шасси в разложенном виде:78х88х106</span></span></span><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /></span></span></span><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">Вес коляски с прогулочными блоками: 21,8 кг</span></span></span><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /></span></span></span><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">Вес шасси с колесами:13 кг</span></span></span><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /></span></span></span><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">Внешние размеры люльки: 79х62х43 см</span></span></span><span style=""color: #636363;""><span style=""font-family: Verdana;""><span style=""font-size: small;""><br /></span></span></span><span style=""color: #636363;""><span style=""font-family: verdana, geneva;""><span style=""font-size: small;"">Внутренние размеры люльки: 75х30 см</span></span></span></p>",,0,0,0,0,0,0,1,,,,,,,0,30,/e/e/ee95ba37a95b4957482973859c45cf17.jpg,,,85,Cozy,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Коляска для двойни Cozy DOU 2 в 1 Red,,,vendor.model,Блок после информационной колонки,,22500.0000,,1,,0,,,,,,,,,"Коляска для двойни Cozy DOU 2 в 1 Red
